text,label
The authors present the first reported case of toxic shock syndrome associated with its use.,0
"We report a patient with post-transplant lymphoma who was treated by renal allograft nephrectomy, discontinuation of immuno-suppressive therapy, and initiation of acyclovir administration.",0
"Diagnosis is often difficult and is typically only made in patients without another explanation for deteriorating renal function, and is often based solely on improvement after drug withdrawal.",0
"The pupil dilated more widely following this procedure, resulting in an improvement in the patient's visual field.",0
Acute pancreatitis is a rare but severe complication of TACE.,0
"Agranulocytosis is a disorder characterized by a severe decrease in the number of granulocytes in blood, that frequently occurs as an adverse reaction to some drugs.",0
Norethisterone and gestational diabetes.,0
Five months later the patient was diagnosed as MH-susceptible by the in vitro caffeine and halothane contracture test.,0
RESULTS: The use of ECT in patients with MG is a viable therapeutic option when psychiatric complications secondary to MG or its treatment do not respond to psychotropic medications.,0
"Choline magnesium trisalicylate was then administered in an effort to control her fever, and was successful.",0
In renal transplant recipients it has previously been related to immunosuppressive treatment with cyclosporine.,0
"Four occurred in combination with MTX, one with adalimumab.",0
"Data on efficacy of late administration of oximes, particularly obidoxime, is limited.",0
One patient was treated with disothiazide for premenstrual edema.,0
Comparing his coronary angiograms with those obtained before surgery indicated a severely spastic left coronary artery.,0
"These results suggest that the slowed clearance of cerivastatin in this patient might have been compounded by cytochrome P450, 2C8 dysfunction.",0
Many combinations of methotrexate and folic or folinic acid have been used to limit the side effects of methotrexate therapy in psoriasis or psoriatic arthropathy.,0
Effective treatment of coprophagia in a patient with schizophrenia with the novel atypical antipsychotic drug perospirone.,0
The second case depicts acute CNS toxicity with known fatal potential.,0
"In this case report, osteonecrosis of the maxilla in a 48-year-old female patient who was treated for acute myelogenous leukemia is presented.",0
METHODS: A 54 year-old male was treated with alendronate sodium 70 mg orally once per week.,0
"Hence, desensitization would be essential and may be accomplished successfully using the protocol described in this report.",0
Intravenous methotrexate is an effective adjunct to steroid therapy in the treatment of steroid-resistant or life-threatening dermatomyositis-polyositis or dermatomyositis-polymyositis complicated by severe steroid-related effects.,0
"In order to prevent GVHD, CsA alone was administered, 3 mg/kg i.v. per day for a total of 40 days.",0
Hypotensive shock and angio-oedema from angiotensin II receptor blocker: a class effect in spite of tripled tryptase values.,0
Cholestyramine washout and prednisolone (60 mg/day) were given.,0
"After treatment with recombinant tissue plasminogen activator, the patient's hemodynamic status improved, permitting the liver transplant to be completed.",0
"This drug has been used for treatment of human malaria since 1984, and to date clinical trials have involved about 3.4 million patients in more than 30 countries (personal communication).",0
"Along with receiving multiple other drugs, the patient was started on a continuous i.v. infusion of dobutamine 3 mug/kg/min.",0
"While the 2 patients without re-exposure to etanercept did not have further CD flares, the third patient flared 6 months after re-institution of etanercept in combination with azathioprine.",0
"Both were alcoholic, malnourished and presented with radiologically widespread, smear-positive disease and lymphocytopenia.",0
"The results of our investigation were inconclusive, but suggested that the endoscope could have been responsible for some of the cases.",0
"Within four weeks after initiation of chemotherapy, the International Normalization Ratio (INR) increased from 3.04 to 39.56.",0
Diagnosis is made by clinical suspicion and exclusion of other causes of respiratory compromise.,0
"The ATL proved refractory to chemotherapy, and he underwent BMT conditioned with CY/TBI.",0
"Nineteen months after diagnosis, her mother gave birth to an HLA-compatible sibling, whose cord blood was cryopreserved.",0
The clinical picture and efficacy of mirtazapine will be discussed.,0
We report a case of a 74-year-old man with chronic lymphocytic leukemia who received high-dose intermittent chlorambucil and prednisone every two weeks.,0
"Forty-three of 101 outpatients with parkinsonism reported that they regularly experienced primary sensory symptoms, i.e., spontaneous abnormal sensations not caused by somatic disease.",0
Vitamin K2 was infused along with discontinuation of warfarin.,0
All the patients recovered after an appropriate treatment for 83 days.,0
BACKGROUND: Interferon beta has become standard therapy for reducing relapse frequency in relapsing/remitting Multiple Sclerosis (RRMS).,0
Reduced TH-1 cytokine release in an adult patient with chronic relapsing Mycobacterium malmoense infection.,0
He recovered without sequelae.,0
We report 3 patients with autoimmune hepatitis who either could not tolerate or failed to improve on azathioprine but responded well to 6-mercaptopurine.,0
Late free-flap salvage has been described with poor long-term results.,0
"As in our patient's case, curative treatment for LDE requires discontinuation of the drug.",0
"Average time interval between surgery and thrombus formation is 26 months (max 204, min 1 month).",0
Our findings suggested that the antecedent use of high-dose corticosteroids is involved in precipitating normotensive renal crisis.,0
NEH must be considered in lupus patients receiving cytotoxic agents to avoid inappropriate use of corticosteroids or antibiotics in this self-limited condition.,0
The preliminary results (after 2 to 9 months of therapy) show 5 patients (24 per cent) did not benefit from the drug and 7 patients (33 per cent) are stable.,0
"Liposomes have been proposed as an effective way to target drugs at macrophages, which are the cells infected in visceral leishmaniasis.",0
"After 15 minutes, amiodarone infusion (25 microg/kg/min) eliminated further paroxysms in both patients, allowing both interventions to be completed safely and effectively.",0
"In this report, we demonstrate the fluoroquinolone class of antibiotics can be associated with prolonged electroconvulsive seizure duration.",0
Drug-induced pemphigus related to angiotensin-converting enzyme inhibitors.,0
Aortic transgraft hemorrhage is an unusual complication following thrombolytic therapy that can occur months to years after aortic surgery.,0
Prompt hemostasis was achieved in half of the patients with their coagulation profile being restored within 4 hours after the administration of the first dose of rFVIIa.,0
We report the case of a 77-year-old male who developed a florid photosensitive eruption while taking thiazide diuretics for heart failure.,0
A spinal haematoma occurring in the subarachnoid as well as in the subdural space in a patient treated with anticoagulants.,0
"At autopsy, microscopy showed that most of the thyroid follicles were enlarged with dense colloid substance and lined by flattened follicular cells (involuted follicles).",0
"It is currently undergoing evaluation as an adjunct to bone marrow transplantation but its use in patients with metabolic disorders, such as Hurler's syndrome (HS), has not been explored.",0
Biopsies revealed an interface dermatitis with epidermal dysmaturation.,0
Simplifying psychotropic medication regimen into a single night dosage and reducing the dose for patients with chronic schizophrenia.,0
(2) Chemotherapy induced host tissue reaction has not been extensively studied.,0
The patients whose glucose control is dependent on counter-regulatory hormones should be monitored for the possibility of hypoglycemia.,0
Methotrexate serum concentrations must be monitored because of the possible toxicity of drug elimination delay.,0
BACKGROUND: Animal studies have shown that some human monoclonal antibodies promote myelin repair in models of demyelinating disease.,0
"Furthermore, beneficial or harmful effects of steroids in eosinophilic jejunitis and its treatment details are discussed and reviewed.",0
Rapid manifestation of cervical vertebral osteomyelitis.,0
Dosing in these patients requires very careful management.,0
A broad-spectrum antibiotic regimen included a penicillinase-resistant preparation because of the frequent involvement of Staphylococcus aureus.,0
Acute tumour lysis syndrome (TLS) is a catastrophic complication of the treatment of certain neoplastic disorders.,0
"Tests for hypercoagulable disorders revealed antithrombin deficiency (antithrombin-heparin co-factor level = 30% [normal pooled plasma activity 70%-140%]), suggesting that it played an outstanding role in the LA thrombosis.",0
"Shortly after mizoribin withdrawal, his serum Na increased significantly from 128 to 139 mEq/l and plasma osmolality from 265 to 287 mosm/kg.",0
"On day 12, the patient complained of dyspnea and cough.",0
RESULTS: Ten cases of blebitis and 33 cases of bleb-associated endophthalmitis were identified.,0
Two patients bled.,0
The authors reported two cases of vasculonecrotic phenomena in lepromatous leprosy sharing clinical and histopathological characteristics of both reaction subtypes.,0
"Two months later, he was referred to Dhahran Health Center, and admitted with fever, abdominal pain, dysuria, and severe fatigue.",0
The recipient cases were 46- and 25-year-old male patients who suffered from end-stage dilated cardiomyopathy and had been listed for cardiac transplantation in the Japan Organ Transplantation Network as status I candidates.,0
Toxic encephalopathy related to antihistamine-barbiturate antiemetic medication.,0
"We describe a 20-year-old woman who presented with polyarthralgia and sensory neuropathy, including mental nerve neuropathy.",0
We report a case of disseminated Scedosporium/Pseudallescheria infection due to Pseudallescheria boydii sensu stricto after lung transplantation in a patient with cystic fibrosis.,0
This case shows that radioinduced SMN can occurr with relatively low doses of RT (<50 Gy) and that it may occur very late.,0
"Two months after the transplant she developed an interstitial pneumonia: bronchoalveolar lavage yielded cytomegalic cells with intranuclear bodies, and cytomegalovirus DNA was detected by in situ hybridization techniques.",0
"A rare case of upbeating nystagmus, which occurred under the condition of a loss of visual fixation, due to anticonvulsant intoxication is reported.",0
The ECG normalized in a few days after mesalazine withdrawal and the follow-up was uneventful.,0
The first patient was treated with an intravenous phosphorus infusion.,0
The complete treatment schedule required the administration of a total of 708 mg of recombinant FVIIa.,0
It is unclear if this effect is directly related to the administration of antileukotrienes or a consequence of the corticosteroid-sparing effect of antileukotrienes unmasking a Churg-Strauss syndrome.,0
"Gingival hemorrhage is recognized as a symptom of MDS, a rare group of potentially fatal hematological disorders, but it has not previously been documented as a presenting sign.",0
"These symptoms worsened over 24 hours despite discontinuation of therapy, then gradually decreased in severity but persisted until his death two months later.",0
This paper discusses the importance of critical care and emergency nurses having an understanding of why pre-existing cardiac disorders can influence antiarrhythmic treatment.,0
Guidelines for handling common scenarios in PD patients will be illustrated by 10 case histories.,0
"Nurses can be instrumental in minimizing the impact of these conditions by monitoring the longitudinal trends in Hb levels, proactively assessing patients for inflammatory or infectious conditions, and intervening to resolve causative conditions and minimize the impact on anemia.",0
"Organ transplant recipients are generally considered to be at greater risk for developing malignant disorders because of prolonged immunosuppression for organ grafting, but acute leukemia is a rare complication after organ transplantation (0.2 -2.5%).",0
This case represented the acute tumor lysis syndrome that occurred after chemotherapy of breast carcinoma.,0
"After the start of insulin therapy, there was a remission period for about 3 years but insulin-dependency recurred thereafter.",0
"So this potential drug-drug interaction could be investigated, the patient stopped taking both drugs for 1 week.",0
"To date, stent fractures reported have been related to aggressive post dilation.",0
Severe granulomatous inflammatory response induced by injection of polyacrylamide gel into the facial tissue.,0
Attempts at anticoagulation with oral warfarin were unsuccessful while the patient was receiving 50-100 ml/hr of Osmolite through an Entriflex feeding tube and intermittent oral Ensure Plus supplements.,0
"The hepatitis C infection was eradicated, but he continued to be diabetic requiring insulin therapy during the follow-up.",0
Side effects associated with this medication are usually minor; serious complications are most often due to the delivery system required for continuous infusion.,0
The Keyes technique and self-inflicted injuries.,0
"A rare adverse effect is a localized lipoatrophy at the site of injection, which has previously been observed and described in 11 patients.",0
Two cases of complications of the thrombolysis of right heart free-floating thrombi with pulmonary embolism: important role of echocardiographically based management.,0
She had received about seventy five units of blood at the start of 2 grams of desferrioxamine with every subsequent blood transfusion.,0
Mitral valve prolapse and thromboembolic disease in pregnancy: a case report.,0
"Mean sleep latency with L-dopa was 7 minutes, in contrast to a normal value of 19 minutes, 25 seconds with placebo.",0
CONCLUSIONS: Carboplatin desensitization can be successfully performed on an outpatient basis with close observation and cardiorespiratory monitoring.,0
Hemophagocytic lymphohistiocytosis in a pancreas-kidney transplant recipient: response to dexamethasone and cyclosporine.,0
A maculopapular rash and a fever developed 2 weeks later.,0
"While not life threatening, it can have a severe disruptive effect on the quality of life.",0
The abscess was treated with aspiration and appropriate antibiotic therapy and its complete resolution was confirmed by CT scan.,0
Fungal infection of implantable cardioverter-defibrillators: case series of five patients managed over 22 years.,0
"Although studies have shown a relationship between abnormal scapular motion and subacromial impingement, it has been unclear whether the altered scapular biomechanics represent a cause, or consequence, of impingement.",0
"This is probably the first report of drug-induced ego-dystonic, mood incongruent suicidal ideas appearing in a fully conscious, healthy individual.",0
Asthmatic medications can place the patient at risk of dental erosion by reducing salivary protection against extrinsic or intrinsic acids.,0
"SUMMARY OF BACKGROUND DATA: Spinal pain, caused by an infective mass, developed in a 39-year-old man 3 months after an epidural injection for low back pain.",0
After 25 months there had been no recurrence of gastrointestinal bleeding.,0
The rarity of severe complications in this situation warrants presentation of the following unique association.,0
"Patients typically have surgical rhinoplasty to correct unsightly noses resulting from trauma, surgery, or heredity.",0
"As the child's adoptive parents controlled medication access, they were investigated by social welfare agencies.",0
"Furthermore, the concomitant use of fluoxetine and clozapine is discouraged, with citalopram suggested as a suitable antidepressant in those depressed patients receiving clozapine.",0
A complication of transesophageal atrial pacing in an infant with Wolff-Parkinson-White syndrome (WPW) is reported.,0
Four patients remained dialysis-dependent and died within 4 weeks of presentation.,0
This is the first documented report of human infection caused by this micro-organism.,0
He is well at 9 months follow-up.,0
Hemolytic uremic syndrome following Campath-1H induction.,0
"CONCLUSION: The final interpretation of the lesions was multiple focal radiation necrosis based on perfusion abnormalities after chemotherapy and conformal hyperfractionated radiotherapy, probably due to an individually enhanced vulnerability of the cerebral vessels.",0
Co-trimoxazole was also being administered for prophylaxis against Pneumocystis carinii infection.,0
"At present, no uniformly accepted effective treatment has been described for this condition.",0
The girl is alive 23 months after transplantation with complete donor chimerism; both Ph chromosome and bcr/abl RNA are negative.,0
This is our first well-documented observation of persistent cutaneous anesthesia caused by a spider bite.,0
"To our knowledge, petit mal status lasting longer than 2-3 days has been documented only once [1].",0
This case is unique because of the measurement of olanzapine in brain tissue obtained from seven regions in addition to the commonly collected biologic matrices.,0
Milnacipran is a novel serotonin noradrenaline reuptake inhibitor.,0
Steroid diabetes experienced by the reported cases may be a marker for the onset of diabetes in their adulthood.,0
"Treatment with topical and intracameral amphotericin B and systemic fluconazole, along with topical corticosteroids and intracameral t-PA, was successful in eradicating the corneal infiltrate and resolving intraocular inflammation.",0
We report a case of stutter priapism successfully treated with an oral antiandrogen.,0
"Based on these observations and data in the literature, they discuss a possible relationship.",0
the treatment was administered in a two-step process.,0
"Associated thyreoiditis, myasthenia gravis, thymectomy, Chron's disease, and erythema nodosum: pathogenetic and clinical correlations, immune system involvement, and systemic infectious complications.",0
Neutropenic enterocolitis: is there a right timing for surgery? Assessment of a clinical case.,0
Markedly elevated blood pyruvate and alanine levels also decreased to normal.,0
"We examined a left-handed 25-year-old man engaged for 2 years at a vinyl chloride resin factory where he had been exposed to lead stearate, a stabilizer of resin.",0
Such cells were present in far greater numbers than are usually seen in untreated patients with HS or patients with HS undergoing successful bone marrow transplantation without GM-CSF.,0
Recognized side effects include fatigue and constipation.,0
Subsequent to diagnosis the patient was heparinised with unfractionated heparin (UFH 300-450 IU/kg/d i.v.).,0
Their use on the face in severe atopic eczema is relatively common.,0
"Therefore, ACE inhibitors should be discouraged for the majority of patients with primary aldosteronism, even in the face of renal or cardiac disease.",0
CONCLUSION: This is the first report of keratitis caused by Nocardia exalbida.,0
Methanol poisoning in Tunisia: report of 16 cases.,0
The patients typically exhibit a brief preleukemic phase and poor survival with death occurring 3 to 5 months after diagnosis of leukemia.,0
"However, in some patients, surgical removal of the gingival tissue overgrowth becomes necessary.",0
"A lumbar myelography was carried out, and a dorsal block was demonstrated.",0
6. The wide variety of drugs associated with this complication suggests that any cytotoxic agent may be leukemogenic.,0
Primary cutaneous T-cell lymphoma following organ transplantation in a 16-year-old boy.,0
Emergence of cotrimoxazole- and quinolone-resistant Campylobacter infections in bone marrow transplant recipients.,0
Its disadvantage is that therapy may be necessary for several months.,0
Two illustrative cases are reported.,0
CONCLUSIONS: Chickenpox is not only a childhood illness.,0
Patients were followed up every 2 weeks after the laser treatment.,0
"In addition to its antiviral action, ribavirin also enhances the Th1 response.",0
He developed a cerebellar hemorrhage after repetitive pressing of the shunt reservoir.,0
"We describe a woman with relapsed cutaneous follicular centre B-cell lymphoma and secondary lymph-node involvement treated with rituximab alone, which induced a complete remission.",0
Patients taking multiple medications may suffer from unpredictable and complex drug-drug interactions resulting in significant morbidity and mortality.,0
"Although with current ulcer therapy (H-2 blockers, omeprazole, and sucralfate), the frequency of milk-alkali syndrome has decreased significantly, the classic triad of hypercalcemia, alkalosis, and renal impairment remains the hallmark of the syndrome.",0
This ubiquitous inhabitant of the sebaceous glands and hair follicles can cause acne vulgaris.,0
"Lidocaine therapy was started, and the patient was transferred to a cardiac intensive care unit at our hospital.",0
A 32-year-old white woman with major depression was treated with venlafaxine for 3 years.,0
Renal insufficiency was present in four patients.,0
"As a result, one of these individuals had premature death.",0
"In some cases, removal of the necrotic tissue may be necessary to cure the infection.",0
"The infant died despite intensive resuscitative efforts, including the use of digoxin-specific Fab antibodies.",0
"Indeed, the superiority of the combination of interferon alfa and ribavirin in terms of antiviral action is corroborated by the enhancement of a Th1-type immune reaction by this combination.",0
All patients were treated with ICD system explantation and antifungal therapy.,0
"Thereafter, the patient's renal function slowly worsened and she started chronic hemodialysis 5 years later.",0
Sural nerve biopsy revealed mild demyelination and many inclusion bodies in the axoplasm and in Schwann cell cytoplasm.,0
Further testing at 28 months revealed a serum T4 value of 7.8 micrograms/dl and a serum T3 value of 141 ng/dl.,0
Myelodysplastic syndrome in a patient with adult T-cell leukaemia.,0
The diagnosis of destructive thyroiditis was confirmed by anti-TSH receptor antibody (TSHRAb) negativity and the absence of radionuclide ((123)I or (99)Tc) uptake on thyroid scintiscans.,0
Growth hormone and respiratory compromise in Prader-Willi Syndrome.,0
A 47-year-old male patient developed sepsis and monoarticular arthritis following autologous stem cell transplantation for recurrent Hodgkin's disease.,0
Possible mechanisms of action are discussed.,0
"Breast-feeding was terminated, and the infant fully recovered.",0
Pigmentary aberrations are well known side effects of cytostatic chemotherapeutic agents.,0
"This translocation determines a fusion gene, bcr-abl, which encodes a constitutively active protein, tyrosine kinase, resulting in decreased apoptosis, defective adhesion, and genomic instability in transformed cells.",0
"In the absence of specific limb electrophysiological abnormalities, acute bilateral symmetric phrenic neuropathy was diagnosed.",0
"However, cough mixtures are a readily available source of opioids.",0
Pre-treatment bone biopsy samples contained extensive osteoid covering trabecular surfaces.,0
"It is suggested that, when drug induced pneumonitis is noted, careful screening of left ventricular function should be performed in order to diagnose myocardial fibrosis and subsequent cardiac failure.",0
Two additional patients with midly abnormal responses to glucose tolerance tests showed no evidence of altered glucose metabolism when treated with halcinonide cream in a similar manner.,0
"At 8 years 8 months of age, desensitization was attempted because of refractoriness of seizures to drugs other than phenytoin.",0
Patients with endophthalmitis fared more poorly than those with blebitis in terms of visual outcome.,0
Haptic repositioning was performed in the right eye.,0
"Even with the low dose of neuraxial drugs commonly administered in combined spinal-epidural labor analgesia, this case underscores the importance of vigilance, frequent monitoring, proper positioning, and rapid resuscitation with escalating doses of ephedrine, atropine, and epinephrine, all of which are essential in the presence of bradycardia or asystole in these patients.",0
Inhibitory effects of various drugs on dual asthmatic responses in wheat flour-sensitive subjects.,0
The child developed the nephrotic syndrome at the age of 17 months.,0
"Besides hysterectomy, the treatment options for adenomyosis have been limited.",0
"Compared with standard interferon alfa injections, this preparation has a longer half-life allowing for once-weekly injections and superior antiviral efficacy in the treatment of hepatitis C when used in combination with ribavirin.",0
"We administered five cycles of IV Cidofovir with a 1-week interval between the first and second treatment, followed by 2-week intervals thereafter.",0
"DISCUSSION: These findings suggest that paramyxovirus infection had contributed to the development of DIHS in this patient and that there is a need to seek evidence of other viral infections in some cases of DIHS, especially those without herpes virus reactivation/infection.",0
OBJECTIVE: Anastrozole is a selective aromatase inhibitor and is used for the hormonal treatment of postmenopausal breast cancer.,0
"This condition can manifest as fever, myalgia, arthralgia, and Sweet syndrome, accompanied by distinct magnetic resonance findings involving the lower extremity musculature.",0
"Although case reports exist concerning the positive impact of lamotrigine addition on clozapine treatment in resistant schizophrenia, a review of the literature fails to document any evidence regarding a combination of the two in the treatment of patients with schizophrenia and comorbid alcohol dependence.",0
Chickenpox follows a severe and often fatal course in adults with renal transplants.,0
"Then, she again started taking theophylline (75 mg twice daily), and over 2 days reached a steady state serum theophylline level of 12.8 to 14.4 micromol/L (2.3-2.6 microg/mL).",0
We describe the case of a woman so treated with this protocol who subsequently developed severe life threatening laryngeal necrosis.,0
Long-term prophylaxis with TMP/SMX is necessary to prevent the relapse of nocardia.,0
The literature is reviewed and the case is discussed with special focus upon the duration of extrapyramidal side effects.,0
METHODS: Endoscopic retrograde cholangiography was performed to define the proximal and distal extent of intraductal tumor.,0
"Ten of them were given the agent while the femoral arteries were compressed, to prevent loss of the agent into the external iliac arteries.",0
"All patients had typical radiological, magnetic resonance imaging or pathological changes of osteonecrosis involving the femoral heads, while two also had superimposed avascular necrosis involving the humeral heads.",0
Severe hypertension in newborn after pyeloplasty of hydronephrotic kidney.,0
OBJECTIVE: To report a patient with a large gastrointestinal stromal tumor (GIST) who received multiple blood transfusions intraoperatively and developed a transfusion-related acute lung injury (TRALI).,0
Hyperuricaemia is commonly encountered in patients with essential hypertension and is considered as a risk factor for morbidity and mortality associated with hypertension.,0
"From these experiences panic anxiety seemed to be a withdrawal symptom, and involvement of the noradrenergic system in panic anxiety as well as serotonergic system was suggested.",0
"Although certain subgroups of patients have been shown to benefit from adjuvant therapy, continued efforts must be directed at identifying responders so that others will not be exposed to the additional risks of chemotherapy.",0
Bilateral inguinal scrofuloderma during steroid therapy in a patient with bullous pemphigoid.,0
"Upon withdrawal of ibopamine but continuation of all other drugs, the patient recovered from the blood dyscrasia within 5 days and showed resolution of symptoms.",0
We report a 51-year-old male with adult T cell leukemia (ATL) who received a BMT from an HLA-identical unrelated donor.,0
None of the patients demonstrated the requisite features of the 'Dilantin hypersensitivity syndrome'.,0
Von Willebrand's disease has been established as the most common hereditary hemorrhagic disease.,0
"A small dose of protamine sulphate was then administered, which promptly restored hemostasis.",0
"We treated 21 patients with stage D prostatic adenocarcinoma who had had unsuccessful hormonal therapy with a combination of 600 mg. per M.2 per day estramustine phosphate (Estracyt) and 15 mg. per M.2 per day prednimustine (Stereocyt, Leo 1031) in daily oral doses.",0
A chest X ray showed infiltrates in right upper lobe with bilateral pleural effusion.,0
The incidence and clinical features of allergic contact and/or photocontact dermatitis due to psoralens were examined in 371 patients with psoriasis treated with topical PUVA.,0
L-T4 stimulated lymphocyte transformation in this patient.,0
The hypothyroid status was corrected by increasing the dose of levothyroxine.,0
"Antiasthmatic medications were prescribed, but the asthma symptoms did not improve.",0
"The changes were those of nodular hyperplasia, sclerosis of terminal hepatic venules with associated zone 3 hemorrhagic necrosis, and sinusoidal fibrosis.",0
"Symptoms began during a course of IFN alpha, resolved with its suspension, and recurred on rechallenge.",0
BACKGROUND: The skin contains a system for producing serotonin as well as serotonin receptors.,0
Kluver-Bucy syndrome: report of a case with nasopharyngeal cancer after irradiation and chemotherapy.,0
Implications for its drug management are discussed.,0
"Hematologic toxicity was mainly granulocytopenia, but thrombocytopenia occurred in two patients.",0
CONCLUSIONS: The increase in Accutane use observed among females may be exacerbated by advertising.,0
Reye syndrome and juvenile rheumatoid arthritis in Michigan.,0
The changes in trace metals after DFO treatment were not consistent.,0
Most asthma drugs are inhaled using various forms of inhalers or nebulizers.,0
Pathogenesis of acute renal failure: new aspects.,0
Intraocular blastomycosis: case report and review.,0
Discontinuation of the drug resulted in total resolution of the clinical and radiologic abnormalities.,0
All-trans-retinoic acid (ATRA) is considered the recommended induction treatment for acute promyelocytic leukemia (APL).,0
"CONCLUSION: Identification of bacteria in blood components should trigger a comprehensive donor evaluation, particularly if donor bacteremia is suspected.",0
"The patient was treated with polyhexamethylene biguanide and chlorhexidine for 3 months, and recovered with normal visual acuity.",0
The implants occurred at the site of insertion of laparoscopy trocars.,0
There is yet no explanation for the occurrence of hallucinations or psychosis.,0
"From these findings, we determined his transfusion-resistant cytopenias to be attributable to HPS.",0
"Since its introduction to the market, there have been various dermatologic side effects reported in the literature, the most well known being hand-foot skin reaction.",0
Muscle biopsy showed nonspecific myopathic changes on light microscopy.,0
There was no indication that the increase in anaphylactoid reactions was associated with the use of hyperthermia.,0
The patient subsequently developed severe ischemic necrosis of the skin and soft tissue surrounding the catheter site.,0
"Of note, change from tacrolimus to cyclosporine together with dexamethasone produced rapid response with status improvement.",0
"No standard treatment has been established, but therapy must be prolonged, as relapses are common and can occur at the initial site or distant locations.",0
"The myoclonic symptoms continued until March 18, when they subsided.",0
"The patient remained in a depressed level of consciousness for 2 months but gradually recovered, showing a good recovery with minor subjective cognitive deficits by 6 months.",0
During his hospitalization he experienced bloodstream infections including fungemia due to Trichosporon mucoides and prolonged undulating fever despite antifungal and antibacterial treatment.,0
Coexistence of bulimia nervosa and mania: a literature review and case report.,0
"Chemotherapy for the malignant lymphoma was done after withdrawal of cyclosporine A and mizoribine, and thyroidectomy was performed for thyroid carcinoma.",0
"The clinical symptoms of both may be similar, and their clinical courses may be monophasic or multiphasic, mild but also very aggressive.",0
It also shows severe relapse after withdrawal of fenclofenac.,0
We report a case of disseminated nocardiosis revealed by suppurative thyroiditis in a liver-kidney transplant recipient with poor nutritional status at the time of infection.,0
"This case suggests that, when TMP/SMX is combined with glipizide, patients should be closely monitored, especially those at high risk for hypoglycemia.",0
Detailed immunological investigation of the patient revealed a severely impaired TH-1 cytokine response as the immunological background for this uncommon course.,0
BACKGROUND: Dyskinesias are a transient but severe complication of subthalamotomy in some patients.,0
Optical coherent tomography and fluorescein angiography showed an almost complete resolution of cystoid macular edema.,0
"A week prior, the patient was started on folic acid 1 mg orally daily and given an injection of vitamin B12 1000 microg intramuscularly that was continued every 3 cycles thereafter.",0
"We here report on 3 patients with essential tremor, otherwise unresponsive to pharmacological treatment, who greatly benefited from low doses of topiramate (50 mg/d).",0
Chronic postoperative bacterial endophthalmitis has recently assumed a prominent role in differential diagnosis of inflammation following extracapsular cataract extraction with posterior chamber intraocular lens implantation.,0
Histopathological features were also consistent with the disease.,0
"CASE SUMMARY: A 77-year-old white woman presented to the hospital with elevated serum creatinine, oliguria for the past 24 hours, arthralgia, fatigue, fever, and bilateral flank pain.",0
PURPOSE: The aim of this study was to discuss the potential implications of prolonged and aggressive treatment of long-term survivors of ovarian cancer.,0
"Patient 1, a 21-month-old boy, started to cough and developed tachypnea, sternal retractions and mild cyanosis immediately after aspiration.",0
SETTING: A neuro-ophthalmology referral center.,0
"However, its clinical utility in CMV treatment has not been described previously.",0
Since the depressive symptoms returned sertraline medication was initiated.,0
The methimazole was stopped and treatment with subcutaneous granulocyte colony-stimulating factor (G-CSF) was initiated.,0
"Within 4 weeks of the start of the antiandrogen therapy, verbal and physical aggressivity had ceased; activity disturbances such as agitation, pacing, and restlessness were markedly reduced.",0
We present the first case of osteomyelitis in a patient receiving infliximab therapy for severe psoriasis and psoriatic arthritis.,0
"Myoclonus has been reported as a side effect of antidepressants, and the serotonin hypothesis has been advanced to include this syndrome.",0
"In four of five children who took the drug as scheduled, a cytolytic effect was observed.",0
Actinic prurigo and solar urticaria are uncommon chronic idiopathic photodermatoses in the United Kingdom.,0
The usual treatment includes quick relief bronchodilator medications of the sympathomimetic class and controller medications that may include the long-acting inhaled bronchodilator salmeterol.,0
Protamine sulphate for treatment of severe post-reperfusion coagulopathy in pediatric liver transplantation.,0
"This infection progressed despite treatment with antifungal regimens known to be effective, even in immunocompromised patients.",0
"Despite anti-tuberculous treatment, she died on day 85.",0
"Traditional neuroleptics have been the mainstay of treatment for agitated behavior in persons with dementia, but these agents have limited efficacy and are associated with high rates of adverse effects, including worsening of already poor cognitive functioning.",0
"Three months after hospital discharge, the abdominal pain did not recur.",0
"After discontinuation of citalopram therapy, serum sodium concentrations normalized.",0
A patient with complex regional pain syndrome type I of the left upper extremity was scheduled for left stellate ganglion block with the anterior paratracheal approach under fluoroscopy.,0
"Despite the significant weight loss, 4 of the 5 patients continued to take the drug due to its efficacy.",0
"If RD is suspected, assessment should include spirography combined with fibroscopy for examination of irregularities in the rate, rhythm, and depth of respiration.",0
We report three cases of post-transplant lymphoproliferative disorder (PTLD) in the context of autologous stem cell transplantation (ASCT) for multiple myeloma (MM) and non-Hodgkin's lymphoma.,0
"The masses were soft, painless, and located around her insulin injection sites.",0
"Fortunately, however, the hepatotoxicity appears to resolve after discontinuation of the TMP-SMX therapy in most reported cases.",0
Ocular examination of both eyes revealed anterior subcapsular opacities of both lenses with the right eye being more severe than the left.,0
Patient-controlled rapid atrial pacing was used to manage 12 cases of recurrent supraventricular tachycardia refractory to drug therapy.,0
"However, the patient later succumbed to her leukaemia.",0
"Recently, we have employed fibrin glue as a vehicle for the sustained release of ACNU (nimustine hydrochloride) by spray application following subtotal tumor removal in two patients with recurrent malignant gliomas.",0
